data_votacao,tipo,nome,ano,id,numero
2015-06-17,PEC,PEC 182/2007,2007,373327,182
2015-06-24,MPV,MPV 672/2015,2015,1150196,672
2015-06-25,PL,PL 863/2015,2015,1050643,863
2015-06-30,PLP,PLP 37/2015,2015,1050788,37
2015-06-30,REQ,REQ 1681/2015 => PL 1358/2015,2015,1228940,1681
2015-07-01,PEC,PEC 171/1993,1993,14493,171
2015-07-02,PEC,PEC 171/1993,1993,14493,171
2015-07-07,MPV,MPV 671/2015,2015,1050558,671
2015-07-07,PEC,PEC 182/2007,2007,373327,182
2015-07-14,PL,PL 5735/2013,2013,580148,5735
2015-07-15,PEC,PEC 182/2007,2007,373327,182
2015-08-04,PEC,PEC 182/2007,2007,373327,182
2015-08-04,PEC,PEC 443/2009,2009,463155,443
2015-08-04,PL,PL 2020/2015,2015,1514136,2020
2015-08-06,PEC,PEC 443/2009,2009,463155,443
2015-08-11,PEC,PEC 443/2009,2009,463155,443
2015-08-12,PEC,PEC 182/2007,2007,373327,182
2015-08-12,PL,PL 2016/2015,2015,1514014,2016
2015-08-13,PLP,PLP 25/2015,2015,994612,25
2015-08-18,REC,REC 49/2015 => PL 8170/2014,2015,1570705,49
2015-08-19,PEC,PEC 171/1993,1993,14493,171
2015-08-20,PDC,PDC 57/2015,2015,1228455,57
2015-08-20,PL,PL 10/2015,2015,944251,10
2015-08-20,PL,PL 2479/2000,2000,18180,2479
2015-08-25,REQ,REQ 1041/2015 CPIPETRO,2015,1673072,1041
2015-08-25,REQ,REQ 1041/2015 => PL 6232/2013,2015,1049167,1041
2015-08-25,REQ,REQ 1126/2015 CPIPETRO,2015,1805872,1126
2015-08-25,REQ,REQ 1126/2015 => PL 3111/2012,2015,1050847,1126
2015-08-25,REQ,REQ 2409/2015 => PL 5230/2013,2015,1554118,2409
2015-08-25,REQ,REQ 2727/2015 => PL 8170/2014,2015,1671859,2727
2015-08-26,PEC,PEC 471/2005,2005,304008,471
2015-08-26,PL,PL 1057/2007,2007,351362,1057
2015-08-26,PLP,PLP 106/2011,2011,526536,106
2015-09-01,PLP,PLP 25/2007,2007,344866,25
2015-09-02,PEC,PEC 172/2012,2012,544681,172
2015-09-02,PLP,PLP 25/2007,2007,344866,25
2015-09-02,REQ,REQ 2738/2015 => PL 2455/2015,2015,1672013,2738
2015-09-03,MPV,MPV 675/2015,2015,1280621,675
2015-09-08,PDC,PDC 57/2015,2015,1228455,57
2015-09-09,PL,PL 5735/2013,2013,580148,5735
2015-09-09,REQ,REQ 10903/2014 => PL 1462/2007,2014,818166,10903
2015-09-10,PLP,PLP 366/2013,2013,603566,366
2015-09-10,REQ,REQ 2027/2015 => PDC 1408/2013,2015,1301437,2027
2015-09-10,REQ,REQ 2118/2015 => PL 1780/2015,2015,1306690,2118
2015-09-15,MPV,MPV 681/2015,2015,1570898,681
2015-09-16,PLP,PLP 366/2013,2013,603566,366
2015-09-16,REQ,REQ 2971/2015 => PL 4059/2012,2015,1712864,2971
2015-09-17,MPV,MPV 679/2015,2015,1515649,679
2015-09-17,REQ,REQ 2507/2015 => PLP 124/2015,2015,1579302,2507
2015-09-22,PEC,PEC 172/2012,2012,544681,172
2015-09-22,REQ,REQ 3048/2015 => PL 6401/2009,2015,1734344,3048
2015-09-23,PEC,PEC 172/2012,2012,544681,172
2015-09-23,PLP,PLP 124/2015,2015,1555340,124
2015-09-24,PL,PL 4474/2004,2004,270277,4474
2015-09-29,REQ,REQ 3101/2015 => PL 2430/2003,2015,1744988,3101
2015-09-30,MPV,MPV 676/2015,2015,1504953,676
2015-09-30,PEC,PEC 209/2012,2012,553947,209
2015-09-30,REQ,REQ 3117/2015 => PL 3075/2015,2015,1786206,3117
2015-10-06,REQ,REQ 1219/2015 => PL 6726/2013,2015,1194736,1219
2015-10-07,MPV,MPV 678/2015,2015,1515648,678
2015-10-08,MPV,MPV 678/2015,2015,1515648,678
2015-10-13,MPV,MPV 678/2015,2015,1515648,678
2015-10-15,PLP,PLP 278/2013,2013,578047,278
2015-10-20,PEC,PEC 215/2003,2003,148200,215
2015-10-20,PL,PL 6446/2013,2013,593856,6446
2015-10-21,MPV,MPV 682/2015,2015,1570899,682
2015-10-21,PEC,PEC 395/2014,2014,611966,395
2015-10-22,PL,PL 2750/2015,2015,1673126,2750
2015-10-27,MPV,MPV 687/2015,2015,1671673,687
2015-10-28,PL,PL 2960/2015,2015,1715687,2960
2015-11-03,MPV,MPV 685/2015,2015,1594437,685
2015-11-03,PEC,PEC 215/2003,2003,148200,215
2015-11-04,PL,PL 2960/2015,2015,1715687,2960
2015-11-05,PDC,PDC 238/2015,2015,2017337,238
2015-11-10,MPV,MPV 688/2015,2015,1672065,688
2015-11-11,PL,PL 2960/2015,2015,1715687,2960
2015-11-17,MPV,MPV 685/2015,2015,1594437,685
2015-11-17,PEC,PEC 74/2015,2015,1526944,74
2015-11-24,MPV,MPV 691/2015,2015,1700884,691
2015-12-02,PLN,PLN 5/2015 CN,2015,1594497,5
2015-12-15,PEC,PEC 74/2015,2015,1526944,74
2016-02-03,MPV,MPV 692/2015,2015,1738686,692
2016-02-03,MPV,MPV 695/2015,2015,1806553,695
